DATASET,DOCUMENT,LLM_NAME,TYPE,REPLY,TIME,COST
museo,SOL_MNCR-DAF-AC-002-2025 liquidacion viaticos SIR.md,Qwen/Qwen3.5-2B,local,informes,0.8381900999956997,
museo,SOL_MNCR-DAF-AC-003-2025 traslado CPU.md,Qwen/Qwen3.5-2B,local,informes,0.9627009999967412,
museo,SOL_MNCR-DAF-AC-004-2025 traslado equipos UI.md,Qwen/Qwen3.5-2B,local,informes,0.9741914000042016,
museo,SOL_MNCR-DAF-AC-005-2025 salida de activos.md,Qwen/Qwen3.5-2B,local,informes,0.8123212000064086,
museo,SOL_MNCR-DAF-AC-013-2025 grabadora UI.md,Qwen/Qwen3.5-2B,local,informes,0.9634604000020772,
museo,SOL_MNCR-DG-UI-118-2025 ACTIVOS A ARCHIVO CENTRAL.md,Qwen/Qwen3.5-2B,local,informes,1.0045718000037596,
museo,SOL_MNCR-UI-045-2025 Dell Optiplex 3060 Archivo.md,Qwen/Qwen3.5-2B,local,informes,0.959230699998443,
museo,SOL_MNCR-UI-079-2025 WebCam Archivo Central.md,Qwen/Qwen3.5-2B,local,informes,0.9365889999899082,
museo,Taller Pittier Memoria del Mundo VF 6NOV.md,Qwen/Qwen3.5-2B,local,informes,0.958511799995904,
museo,Traslado de activos Jerry González a Sofía Irola.md,Qwen/Qwen3.5-2B,local,informes,0.8851112999982433,
museo,VACACIONES-Sofia Irola-01JUL2025.md,Qwen/Qwen3.5-2B,local,informes,0.8654111999931047,
museo,VACACIONES-Sofia Irola-09SET2024.md,Qwen/Qwen3.5-2B,local,solicitudesadministrativas,0.907322099999874,
museo,VACACIONES-Sofia Irola-21-22OCT2025.md,Qwen/Qwen3.5-2B,local,solicitudesadministrativas,0.9180143999983555,
museo,VACACIONES-Sofia Irola-25-27AGO2025.md,Qwen/Qwen3.5-2B,local,informes,0.9936310999910348,
museo,VACACIONES-Sofia Irola-27NOV al 02DIC2024.md,Qwen/Qwen3.5-2B,local,informes,1.025711099995533,
jurídico,Dictamen OJ-1039-2021.md,Qwen/Qwen3.5-2B,local,gestiónjudicial,0.9737918000028004,
jurídico,Dictamen OJ-1041-2023.md,Qwen/Qwen3.5-2B,local,consultoría,1.0729292000032729,
jurídico,Dictamen OJ-1069-2023.md,Qwen/Qwen3.5-2B,local,gestiónjudicial,0.9394799000001512,
jurídico,Dictamen OJ-1092-2022.md,Qwen/Qwen3.5-2B,local,gestiónjudicial,0.9514804999926127,
jurídico,Dictamen OJ-1100-2023.md,Qwen/Qwen3.5-2B,local,gestiónjudicial,0.96967490001407,
jurídico,Dictamen OJ-1124-2021.md,Qwen/Qwen3.5-2B,local,gestiónjudicial,0.8097615000006044,
jurídico,Dictamen OJ-15-2026.md,Qwen/Qwen3.5-2B,local,gestiónjudicial,0.9417696999880718,
jurídico,Dictamen OJ-518-2021.md,Qwen/Qwen3.5-2B,local,gestiónjudicial,0.8203902999957791,
jurídico,Dictamen OJ-586-2023.md,Qwen/Qwen3.5-2B,local,gestiónjudicial,0.7834404000022914,
jurídico,Dictamen OJ-642-2022.md,Qwen/Qwen3.5-2B,local,gestiónjudicial,0.7854675999988103,
jurídico,Dictamen OJ-917-2023.md,Qwen/Qwen3.5-2B,local,gestiónjudicial,0.9106616000062786,
jurídico,Dictamen OJ-992-2023.md,Qwen/Qwen3.5-2B,local,gestiónjudicial,0.9138617999997224,
jurídico,Opinión Jurídica OJ-211-2024.md,Qwen/Qwen3.5-2B,local,gestiónjudicial,0.9119016999902668,
jurídico,Opinión Jurídica OJ-26-2026.md,Qwen/Qwen3.5-2B,local,gestiónjudicial,0.9044517999864184,
jurídico,Opinión Jurídica OJ-510-2025.md,Qwen/Qwen3.5-2B,local,gestiónjudicial,0.835882400002447,
jurídico,Opinión Jurídica OJ-99-2024.md,Qwen/Qwen3.5-2B,local,gestiónjudicial,0.9493575000087732,
museo,001_Lineamientos para la eliminación de documentos MNCR.md,Qwen/Qwen1.5-0.5B,local,actúecomounprofesionalengestióndocumental.clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestadebecoincidircarácterporcarácterconunaopción,2.008002000002307,
museo,002_Lineamientos para la transferencia de documentos al AC.md,Qwen/Qwen1.5-0.5B,local,actúecomounprofesionalengestióndocumental.clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestadebecoincidircarácterporcaráctercon,1.9713767000066584,
museo,003_Lineamientos gestión de documentos MNCR.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunadescripcióngeneraldelasiguienteseriedocumental:1.archivosdegestión:estossonlosarchivosdelasoficinasounidadestécnicasyadministrativasdelasdiferentesinstitucionesqueformanpartedelsistema.seencargandereunir",1.977574499993352,
museo,004_Instructivo Cuadro de clasificación MNCR.md,Qwen/Qwen1.5-0.5B,local,clasificacióndocumental:**archivodigital:**-sistemaorganizativo-documentoselectrónicostextuales-documentosdegestión-documentosespecializados-clasificación**archivoelectrónico:**-documentoselectrónicostextuales-documentosdegestión-document,1.968024400004652,
museo,40-2025 MN Sofía Irola Rojas.md,Qwen/Qwen1.5-0.5B,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.-nousecom,2.012207199994009,
museo,76-2025 MN Sofía Irola Rojas 1.md,Qwen/Qwen1.5-0.5B,local,actúecomounprofesionalengestióndocumental.clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestadebecoincidircarácterporcarácterconunaopción,1.9719332000095164,
museo,AC-2024-I-001 informe agosto.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",""memorandos"",""informes"",""informesdetareasarchivos",1.9782159000023969,
museo,AC-2024-O-001.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarinformaciónsobreeldocumentoenunaseriedocumentalpermitida.aquíhayunaposiblerespuesta:1.devuelveelnombreexactodeunaseriedocumental.2.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas",1.950011699998868,
museo,AC-2024-O-002 Remision de diagnostico.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,megustaríaproporcionarinformacióndetalladasobreeldiagnósticodelagestióndedocumentosenelarchivocentralylosarchivosdegestióndelainstitución.aquíhayunalistadelasherramientasyrecursosquemepermitiríarealizareldiagnóstico:",2.002243399998406,
museo,AC-2024-O-003 Cised.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida:1.devuelvaelnombreexactodelaseriedocumental.2.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.3",1.9552604999917087,
museo,ACT MNCR-DAF-AC-001-2024 Servicios Generales.md,Qwen/Qwen1.5-0.5B,local,actúecomounprofesionalengestióndocumental.systemyouareahelpfulassistant.useryouareanaiassistant.userwillyougiveyouatask.yourgoalistocompletethetaskasfaithfullyasyoucan.whileperformingthetaskthinkstep-by-stepandjustify,2.011182700007339,
museo,ACT MNCR-DAF-AC-002-2024 Financiero Contable.md,Qwen/Qwen1.5-0.5B,local,"actúecomounprofesionalengestióndocumental.systemyouareahelpfulassistant.usercreateafunctionthattakesinastringandreturnsthenumberofvowelsinthestring.assistantdefcount_vowels(string):vowels=['a','",1.991188700005296,
museo,AI-2024-As-10 Informacion sobre CISED.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""ai-2024-as-101""ysepuedereferiralpárrafo",1.968823100003647,
museo,ASISTENCIA- Sofía Irola-07MAR2025.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""museonacionaldecostaricadepartamentodeadministraciónyfinanzas""delaagencia",1.9506218000024087,
museo,ASISTENCIA- Sofía Irola-10DIC2025.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",quesepuedeincluirenunaseriedocumentalpermitida.larespuestadebecoincidircarácterpor",1.9697569999989355,
museo,ASISTENCIA- Sofía Irola-15JUL2025.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",""memorandos"",""informes"",""informesdetareasarchivos",1.9451146999927005,
museo,ASISTENCIA- Sofía Irola-16ABR2025.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",quesepuedereferiraunaseriedocumentalquesepresentaráenunareunióndelaof",2.0150350000039907,
museo,ASISTENCIA- Sofía Irola-16JUL2025.md,Qwen/Qwen1.5-0.5B,local,"comounprofesordegestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoeningléses""correspondencia"",quesepuedeclasificarcomounaseriedocumentalpermitida.larespuestadebecoincidircarácterporcarácterconunaopción",1.977229799987981,
museo,ASISTENCIA- Sofía Irola-17OCT2025.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",quesepuedeincluirenunaseriedocumentalpermitida.larespuestadebecoincidircarácterpor",1.966677000003984,
museo,ASISTENCIA- Sofía Irola-18FEB2025.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",quesepresentaenlasiguienteforma:**museonacionaldecostaricadepart",2.541755500002182,
museo,ASISTENCIA- Sofía Irola-18JUN2025.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",quesepuedeincluirenunaseriedocumentaldelasiguientemanera:1.**identificación**:",1.9556728000025032,
museo,ASISTENCIA- Sofía Irola-19FEB2025.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",quesepuedeincluirenunaseriedocumentalpermitida.larespuestadebecoincidircarácterpor",1.977198000007775,
museo,ASISTENCIA- Sofía Irola-20 y 24JUN2025.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",quesepuedeincluirenunaseriedocumentalpermitida.larespuestadebecoincidircarácterpor",1.9913940999977056,
museo,ASISTENCIA- Sofía Irola-20y21FEB2025.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,megustaríaseguirlassiguientesreglas:1.devuelvaelnombreexactodeunaseriedocumental.2.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.3.nousecomillas.4.nouse",2.6789495999983046,
museo,ASISTENCIA- Sofía Irola-22ABR2025.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",quesepuedeincluirenunaseriedocumentalpermitida.larespuestadebecoincidircarácterpor",1.967910600011237,
museo,ASISTENCIA- Sofía Irola-23SET2025.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",quesetratadeunadocumentacióndelauniversidadnacionaldecostarica,departamentodeadministracióny",1.964171500003431,
museo,ASISTENCIA- Sofía Irola-28-30JUL2025.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",quesepuedeincluirenunaseriedocumentalpermitida.larespuestadebecoincidircarácterpor",1.9498299999977464,
museo,ASISTENCIA-Sofia Irola-01NOV2024.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.larespuestadebeincluirelnombreexactodelaseriedocumental,lafecha",1.989498700000695,
museo,ASISTENCIA-Sofia Irola-05y08NOV2024.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.eldocumentodebeincluirlassiguientescaracterísticas:-elnombreexactodeunaserie",2.035254000002169,
museo,ASISTENCIA-SOFIA IROLA-06DIC2024.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoeningléses""solicituddejustificaciónnºcodigodíamesaño""ysepuedeleercomo""solic",2.0267450000101235,
museo,ASISTENCIA-Sofia Irola-06y10SET2024.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoclasificarelsiguientedocumentoenunaseriedocumentalpermitida.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.nousecomillas,nousepuntofinal,nousemarkdown,noescribaexplicaciones,razonamiento",1.973624899997958,
museo,ASISTENCIA-Sofia Irola-10y11DIC2024.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoeningléses""solicitudesadministrativas""ysepuedeincluirenunaseriedocumentalpermitida.larespuestadebecoincidircarácterporcarácterconuna",1.9605802000005497,
museo,ASISTENCIA-Sofia Irola-12DIC2024.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.larespuestadebeincluirelnombreexactodelaseriedocumental,lafecha",1.972878500004299,
museo,ASISTENCIA-Sofia Irola-15y21ENE2025.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.eldocumentodebeincluirlassiguientescaracterísticas:-elnombreexactodeunaserie",2.0015393999929074,
museo,ASISTENCIA-Sofia Irola-16-19DIC2024.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.larespuestadebeincluirelnombreexactodelaseriedocumental,lafecha",2.1234127999923658,
museo,ASISTENCIA-Sofia Irola-17al19SET2024.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoeningléses""solicituddejustificaciónnºcodigodíamesaño""ysepuedeleercomo""solic",1.982683099995484,
museo,ASISTENCIA-Sofia Irola-18OCT2024.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.larespuestadebeincluirelnombreexactodelaseriedocumental,lafecha",1.9559498000016904,
museo,ASISTENCIA-Sofia Irola-19NOV2024.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoeningléses""solicituddejustificaciónnºcodigodíamesaño"".larespuestadebecoincidirconunaopcióndeseriesdocument",1.9841205999982776,
museo,ASISTENCIA-Sofia Irola-22NOV2024.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.larespuestadebeincluirelnombreexactodeunaseriedocumental,larespuesta",1.969888699997682,
museo,ASISTENCIA-Sofia Irola-26SET2024.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.larespuestadebeincluirelnombreexactodelaseriedocumental,lafecha",2.065329199991538,
museo,Boleta de Capacitación SIR.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreelformatodelaboletadeinscripciónparaundocumentodelagestiónderecursoshumanos(grc).laboletadeinscripcióndebeincluirinformacióndetalladasobrelaactividaddecapacitación,",2.0279095000005327,
museo,Capacitacion SIR_JUL2025.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida:1.devuelvaelnombreexactodeunaseriedocumental.2.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.3",2.1382343000004767,
museo,Capacitación más 12 horas Sofia Irola.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,megustaríaproporcionarinformaciónbrevementesobreelprocesodeconservacióndedocumentosenelmuseonacionaldecostarica.elprocesodeconservacióndedocumentosenelmuseonacionaldecostaricaseenfocaenladefinicióndelineamientosinstitucionales,la",2.1018916000030003,
museo,Capacitación SIR 7MAR.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoeningléses""ministeriodeculturayjuventud-gestiónintituladaderecursoshumanos"".laseriedocumentalpermitidaes",2.0422025000007125,
museo,Capacitación SIR MICITT.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarlelassiguientesinstrucciones:1.completaryenviarporcorreoelectrónicoeldocumentoenformadecapacitación.2.enviareldocumentoalagestióninstitucionalderecursoshumanos–gestióndeldesarrollo.3.",1.973751400000765,
museo,CARTA-DGAN-DG-412-2025 Respuesta OFI MNCR-DAF-AC-015-2025.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestadeformaclarayconcisaalapreguntasolicitada.eldocumentoquesepresentaesunaseriedocumentalpermitida,queincluyeunaseriededocumentosrelacionadosconlagestióndelainformaciónpúblicaencostarica.laseriedocumental",2.0221715999941807,
museo,CE-17SET2024-Ifigenia Quintanilla Participacion en Comite nacional.md,Qwen/Qwen1.5-0.5B,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.-nousecom,1.996155999993789,
museo,CE-Grettel Monge-14AGO2025.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarleunarespuestaenunformatodedocumentacióndocumentalquepermitaalosusuariosleerloyutilizarlaparasutrabajo.aquíhayunaposiblerespuesta:documento:[inicio_documento]correo:sofíairolarojas-",2.051597400000901,
museo,CIR MNCR-DAF-AC-001-2024.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",quesedebeincluirenunaseriedocumentalpermitida.larespuestadebecoincidircarácterpor",2.052135299993097,
museo,CIR MNCR-DG-004-2024_Lineamientos_Archivo_Central.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida:eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",""circulares"",""memorandos"",""informesdelabor"",""informestécnicosprodu",1.99861680000322,
museo,CIR_MNCR-DAF-AC-001-2025_Gestion de doc 2025.md,Qwen/Qwen1.5-0.5B,local,actúecomounprofesionalengestióndocumental.clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestadebecoincidircarácterporcarácterconunaopción,2.0241225000063423,
museo,CIR_MNCR-DAF-AC-002-2025.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida:eldocumentoenlaseriedocumentalpermitidaes""museonacionaldecostarica"".larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas",1.9693890000053216,
museo,CIR_MNCR-DAF-AC-003-2025 Normalizacion formularios.md,Qwen/Qwen1.5-0.5B,local,actúecomounprofesionalengestióndocumental.clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestadebecoincidircarácterporcarácterconunaopción,1.996535600002972,
museo,CIR_MNCR-DAF-AC-004-2025 plantillas informes.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida:1.devuelvaelnombreexactodelaseriedocumental.2.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.3",2.027911499986658,
museo,CIR_MNCR-DAF-AC-005-2025 recordatorio responsabilidad doc (1).md,Qwen/Qwen1.5-0.5B,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.-nousecom,1.9901021999976365,
museo,CIR_MNCR-DAF-AC-006-2025 formularios.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida:eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",queseencuentraenlapágina**1**de**2**delaseriedocumental""correspondencia",1.990729299999657,
museo,CIR_MNCR-DAF-AC-007-2025 archivo digital.md,Qwen/Qwen1.5-0.5B,local,actúecomounprofesionalengestióndocumental.clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestadebecoincidircarácterporcarácterconunaopción,1.9935073000087868,
museo,CIR_MNCR-DAF-AC-008-2025 comisiones.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,megustaríaseguirlassiguientesreglas:1.devuelvaelnombreexactodeunaseriedocumental.2.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.3.nousecomillas.4.nouse",2.018957499996759,
museo,CIR_MNCR-DAF-AC-009-2025 plantillas y formularios.md,Qwen/Qwen1.5-0.5B,local,actúecomounprofesionalengestióndocumental.clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestadebecoincidircarácterporcaráctercon,1.9919166999898152,
museo,Contrato de Teletrabajo Sofia Irola 1.md,Qwen/Qwen1.5-0.5B,local,"clasificacióndeladocumentación:-eldocumentoestáenunaseriedocumentalpermitida,queincluyelascláusulasobligatoriasdesalidaylascondicionesdetrabajo.-nohaycomillas,puntosfinalocomentarioseneldocumento.-nohayexplicaciones,razonamiento,just",1.992731799997273,
museo,CONTR_ MNCR-DAF-AC-001-2025_Biblio.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",""memorandos"",""informesdelaboratorio"",""informes",1.980465100001311,
museo,CONTR_ MNCR-DPM-016-2025 Traslado de documentos.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",quecontieneunaseriededocumentosrelacionadosconlabibliotecadelasedebellavista.la",1.9659512999933213,
museo,CONTR_MNCR-DPM-02-2025.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedodecirtequeladocumentacióndeestedocumentoesunaseriedocumentalpermitida.ladocumentacióndebeincluirunnombreexactodeunaseriedocumental,unadescripcióndelmaterialatrasladar,yunalistadetítulosycantidadesrespectivas",2.03215729999647,
museo,CONV_MNCR-DG-AJ-016-2025.md,Qwen/Qwen1.5-0.5B,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.-nousecom,1.996744399992167,
museo,DG-2024-O-285 designación_encargada_Archivo_comisión_CIAP.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedodecirtequelasiguientedocumentaciónesunaseriedocumentalpermitida:**correspondencia:*****sobrelacreacióndelaseriedocumental*****sobreladocumentacióndelaseriedocumental*****sobreladocumentaciónde",2.0219652999949176,
museo,DG-2024-O-344 Conformacion CISED.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida:1.devuelvaelnombreexactodelaseriedocumental.2.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.3",1.96731870000076,
